budget,genres,id,keywords,original_title,popularity,production_companies,release_date,revenue,runtime,spoken_languages,status,tagline,vote_average,vote_count,Actor,Director,release_year,main_genre,popularity_log,original_language_fr,original_language_other,title_length,main_production_country_Canada,main_production_country_France,main_production_country_Germany,main_production_country_Other,main_production_country_United Kingdom,main_production_country_United States of America,main_production_country_Unknown,runtime_log,vote_count_log,budget_boxcox
7500000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",24684,adolescence,An Education,16.990308,"[{""name"": ""BBC Films"", ""id"": 288}]",2009-10-29,26096852.0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,An education isn't always by the book.,6.8,409.0,Carey Mulligan,Lone Scherfig,2009.0,Drama,2.8898331684384537,False,False,12,,,,,1.0,,,4.61512051684126,6.016157159698354,321.2214849592964
10284523.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2610,salesclerk,Shopgirl,4.820166,"[{""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""Hyde Park Films"", ""id"": 1172}, {""name"": ""Shopgirl"", ""id"": 1173}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",2005-10-21,11588205.0,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,No tagline,5.7,75.0,Steve Martin,Peter Suschitzky,2005.0,Comedy,1.7613287836733622,False,False,8,,,,,,1.0,,4.653960350157523,4.330733340286331,351.94163442540474
7500000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",11308,suicide,The Hotel New Hampshire,2.226412,"[{""name"": ""Orion Pictures"", ""id"": 41}, {""name"": ""Woodfall Film Productions"", ""id"": 1980}, {""name"": ""Filmline Productions"", ""id"": 25580}]",1984-03-09,51751835.0,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"If you experienced ""The World According To Garp"" and found it witty, delightful and totally unpredictable, then be happily surprised all over again when you join the fun and games that go on at the...Hotel New Hampshire.",5.8,26.0,Rob Lowe,David Watkin,1984.0,Comedy,1.1713706838857505,False,False,23,1.0,,,,,,,4.700480365792417,3.295836866004329,321.2214849592964
6500000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",11022,assertion,Narc,8.526635,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}]",2002-01-14,12633747.0,105.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}]",Released,No tagline,6.8,142.0,Jason Patric,Cliff Martinez,2002.0,Action,2.254091559825288,False,False,4,1.0,,,,,,,4.663439094112067,4.962844630259907,308.1869089324643
7500000.0,"[{""id"": 35, ""name"": ""Comedy""}]",34341,sport,Men with Brooms,1.369528,[],2002-09-20,4245870.0,102.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No tagline,4.5,7.0,Paul Gross,Paul Gross,2002.0,Comedy,0.8626907791946833,False,False,15,1.0,,,,,,,4.634728988229636,2.0794415416798357,321.2214849592964
23000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",15365,,Witless Protection,1.82184,"[{""name"": ""Parallel Films"", ""id"": 5122}]",2008-02-22,51751835.0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Protecting America's assets.,4.0,26.0,Larry the Cable Guy,Charles Robert Carner,2008.0,Action,1.037389154445519,False,False,18,,,,,,1.0,,4.584967478670572,3.295836866004329,444.0487885775556
7500000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",36046,,The Work and the Glory,0.571663,[],2004-11-24,3347647.0,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One Man....A Remarkable Vision; One Family....A Desperate Struggle,6.1,7.0,Sam Hennings,Russell Holt,2004.0,Drama,0.4521342944347382,False,False,22,,,,,,,1.0,4.709530201312334,2.0794415416798357,321.2214849592964
8000000.0,"[{""id"": 35, ""name"": ""Comedy""}]",12569,infidelity,Extract,14.652342,"[{""name"": ""Miramax Films"", ""id"": 14}]",2009-09-03,10848783.0,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sticking it to the man has never looked so good.,5.7,192.0,Jason Bateman,George S. Clinton,2009.0,Comedy,2.7506205543522335,False,False,7,,,,,,1.0,,4.532599493153256,5.262690188904886,327.27709992603826
23000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",24356,journalist,Masked and Anonymous,1.71729,"[{""name"": ""BBC Films"", ""id"": 288}, {""name"": ""Intermedia Films"", ""id"": 763}]",2003-08-08,51751835.0,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Would you reach out your hand to save a drowning man if you thought he might pull you in?,5.2,13.0,Bob Dylan,Pietro Scalia,2003.0,Drama,0.9996350601182896,False,False,20,,,,,,1.0,,4.727387818712341,2.6390573296152584,444.0487885775556
23000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 10769, ""name"": ""Foreign""}]",55903,,Betty Fisher et autres histoires,0.024186,[],2001-09-01,51751835.0,103.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Crimes of passion are not always between lovers.,7.0,3.0,Sandrine Kiberlain,Claude Miller,2001.0,Drama,0.023898150747655084,True,False,32,,,,,,,1.0,4.6443908991413725,1.3862943611198906,444.0487885775556
7500000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2577,seattle,Code 46,8.859657,"[{""name"": ""BBC Films"", ""id"": 288}]",2003-09-02,51751835.0,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,How do you solve a crime when the last thing you want to know is the truth?,6.2,116.0,Tim Robbins,Michael Winterbottom,2003.0,Drama,2.2884513809912064,False,False,7,,,,,1.0,,,4.532599493153256,4.762173934797756,321.2214849592964
7500000.0,"[{""id"": 35, ""name"": ""Comedy""}]",103903,racehorse,Outside Bet,0.086731,[],2012-04-27,51751835.0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No tagline,5.8,2.0,Bob Hoskins,Sacha Bennett,2012.0,Comedy,0.0831741074120982,False,False,11,,,,,1.0,,,4.624972813284271,1.0986122886681098,321.2214849592964
8000000.0,"[{""id"": 18, ""name"": ""Drama""}]",73873,butler,Albert Nobbs,7.802245,"[{""name"": ""Chrysalis Films"", ""id"": 8717}]",2011-12-21,5634828.0,113.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,A man with a secret. A woman with a dream.,6.2,132.0,Glenn Close,Glenn Close,2011.0,Drama,2.175006802584574,False,False,12,,,,,1.0,,,4.736198448394496,4.890349128221754,327.27709992603826
12500000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",312113,,Black November,1.589693,"[{""name"": ""Wells & Jeta Entertainment"", ""id"": 44067}]",2012-12-07,51751835.0,95.0,[],Released,Blood Will Be Spilled,6.4,4.0,Razaaq Adoti,Jeta Amata,2012.0,Drama,0.9515393358673438,False,False,14,,,,,,1.0,,4.564348191467836,1.6094379124341003,372.3587995969188
23000000.0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",14165,new york,Ta Ra Rum Pum,0.553752,"[{""name"": ""Yash Raj Films"", ""id"": 1569}]",2007-04-27,51751835.0,156.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}]",Released,No tagline,6.0,13.0,Saif Ali Khan,Aditya Chopra,2007.0,Family,0.4406726510503222,False,True,13,,,,1.0,,,,4.976733742420574,2.6390573296152584,444.0487885775556
7300000.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",2011,civil war,Persepolis,24.281951,"[{""name"": ""Sony Pictures Classics"", ""id"": 58}, {""name"": ""Procirep"", ""id"": 311}, {""name"": ""Soficin\u00e9ma"", ""id"": 312}, {""name"": ""France 3 Cin\u00e9ma"", ""id"": 591}, {""name"": ""Diaphana Films"", ""id"": 744}, {""name"": ""Sofica Europacorp"", ""id"": 854}, {""name"": ""Celluloid Dreams"", ""id"": 860}, {""name"": ""The Kennedy/Marshall Company"", ""id"": 862}, {""name"": ""R\u00e9gion Ile-de-France"", ""id"": 11246}, {""name"": ""Centre National de la Cin\u00e9matographie (CNC)"", ""id"": 18367}, {""name"": ""Fondation GAN pour le Cin\u00e9ma"", ""id"": 23677}, {""name"": ""2.4.7. Films"", ""id"": 62546}, {""name"": ""French Connection Animations"", ""id"": 84592}, {""name"": ""Soci\u00e9t\u00e9 des Producteurs de L'Angoa"", ""id"": 84593}]",2007-05-23,51751835.0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""fa"", ""name"": ""\u0641\u0627\u0631\u0633\u06cc""}]",Released,No tagline,7.7,450.0,Chiara Mastroianni,Kathleen Kennedy,2007.0,Animation,3.230090741933682,True,False,10,,1.0,,,,,,4.564348191467836,6.111467339502679,318.71845396990057
23000000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",45650,basement,The Hole,9.983004,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""BenderSpink"", ""id"": 6363}]",2009-09-09,51751835.0,92.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What Are You So Afraid Of?,5.6,244.0,Chris Massoglia,Chris Bender,2009.0,Thriller,2.3963489870053594,False,False,8,,,,,,1.0,,4.532599493153256,5.501258210544727,444.0487885775556
7500000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",7735,dictator,Die Welle,25.281197,"[{""name"": ""Constantin Film Produktion"", ""id"": 5755}]",2008-03-11,19000000.0,107.0,"[{""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Evil is something that you learn,7.5,841.0,Jürgen Vogel,Ueli Christen,2008.0,Drama,3.268853740524339,False,True,9,,,1.0,,,,,4.68213122712422,6.7357800142423265,321.2214849592964
7000000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",301365,model,The Neon Demon,38.150787,"[{""name"": ""Bold Films"", ""id"": 2266}, {""name"": ""Amazon Studios"", ""id"": 20580}, {""name"": ""Vendian Entertainment"", ""id"": 50481}, {""name"": ""Space Rocket Nation"", ""id"": 67574}]",2016-06-08,1333124.0,117.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Beauty is vicious.,6.4,887.0,Elle Fanning,Cliff Martinez,2016.0,Thriller,3.667420524405903,False,False,14,,,,1.0,,,,4.770684624465665,6.78897174299217,314.87047434033747
7300000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}]",25941,self-defense,Harry Brown,16.829837,"[{""name"": ""HanWay Films"", ""id"": 2395}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Marv Films"", ""id"": 5374}]",2009-11-11,10329747.0,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Every man has a breaking point.,6.7,348.0,Michael Caine,Matthew Vaughn,2009.0,Thriller,2.8808732899375804,False,False,11,,,,,1.0,,,4.6443908991413725,5.855071922202427,318.71845396990057
23000000.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",29064,bible,The Omega Code,1.288173,"[{""name"": ""Code Productions"", ""id"": 4897}]",1999-10-15,2400000.0,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,No tagline,4.4,17.0,Casper Van Dien,Peter Zinner,1999.0,Horror,0.8277536825472286,False,False,14,,,,,,,1.0,4.61512051684126,2.8903717578961645,444.0487885775556
7500000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",7326,sexuality,Juno,19.782725,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Mandate Pictures"", ""id"": 771}]",2007-12-05,231411584.0,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A comedy about growing up... and the bumps along the way.,7.0,2244.0,Ellen Page,Mindy Marin,2007.0,Comedy,3.034122112780957,False,False,4,,,,,,1.0,,4.574710978503383,7.716460800176355,321.2214849592964
7500000.0,"[{""id"": 28, ""name"": ""Action""}]",326284,,Pound of Flesh,4.943588,"[{""name"": ""Odyssey Media"", ""id"": 17161}, {""name"": ""Rodin Entertainment"", ""id"": 23283}, {""name"": ""Ace Film Company"", ""id"": 56343}, {""name"": ""Chunqiu Time Culture Co."", ""id"": 56344}]",2015-05-07,51751835.0,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The black market is about to get bloody,5.5,63.0,Jean-Claude Van Damme,Ernie Barbarash,2015.0,Action,1.7823129914196203,False,False,14,1.0,,,,,,,4.653960350157523,4.1588830833596715,321.2214849592964
7200000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",681,spy,Diamonds Are Forever,34.634181,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}, {""name"": ""Danjaq"", ""id"": 10761}]",1971-12-13,116019547.0,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,The man who made 007 a household number,6.3,553.0,Sean Connery,John Barry,1971.0,Adventure,3.5733053176674106,False,False,20,,,,,1.0,,,4.795790545596741,6.317164686747284,317.44854752063054
6000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",238,italy,The Godfather,143.659698,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Alfran Productions"", ""id"": 10211}]",1972-03-14,245066411.0,175.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Released,An offer you can't refuse.,8.4,5893.0,Marlon Brando,Francis Ford Coppola,1972.0,Drama,4.974384073765147,False,False,13,,,,,,1.0,,4.976733742420574,8.68169016329764,301.12563575101774
4000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",535,dancing,Flashdance,18.422323,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1983-04-14,92921203.0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,When the dancer becomes the dance.,6.1,302.0,Jennifer Beals,Jerry Bruckheimer,1983.0,Drama,2.9664230746589393,False,False,10,,,,,,1.0,,4.564348191467836,5.713732805509369,267.73954806119315
7500000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",19913,date,(500) Days of Summer,45.610993,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Watermark"", ""id"": 4364}, {""name"": ""Dune Entertainment III"", ""id"": 6332}]",2009-07-17,60722734.0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""sv"", ""name"": ""svenska""}]",Released,It was almost like falling in love.,7.2,2904.0,Joseph Gordon-Levitt,Mychael Danna,2009.0,Comedy,3.8418364145988204,False,False,20,,,,,,1.0,,4.564348191467836,7.974188669286011,321.2214849592964
7000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",713,love triangle,The Piano,17.681707,"[{""name"": ""New South Wales Film & Television Office"", ""id"": 418}, {""name"": ""The Australian Film Commission"", ""id"": 5186}, {""name"": ""CiBy 2000"", ""id"": 7832}, {""name"": ""Jan Chapman Productions"", ""id"": 14089}]",1993-05-19,116700000.0,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""mi"", ""name"": """"}]",Released,No tagline,7.1,281.0,Holly Hunter,Stuart Dryburgh,1993.0,Drama,2.92754480978201,False,False,9,,,,1.0,,,,4.804021044733257,5.641907070938114,314.87047434033747
7000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",77930,dancing,Magic Mike,35.897151,"[{""name"": ""Extension 765"", ""id"": 8850}, {""name"": ""Iron Horse Entertainment (II)"", ""id"": 34981}]",2012-06-28,167221571.0,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Work all day. Work it all night.,6.1,1040.0,Channing Tatum,Steven Soderbergh,2012.0,Drama,3.608134339393652,False,False,10,,,,,,1.0,,4.709530201312334,6.947937068614969,314.87047434033747
23000000.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",10727,witch,Darkness Falls,11.199544,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Distant Corners Entertainment Group Inc."", ""id"": 21838}, {""name"": ""Blue Star Productions"", ""id"": 21839}, {""name"": ""Morningstar Films"", ""id"": 21840}]",2003-01-24,51751835.0,86.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Evil rises.,4.9,161.0,Chaney Kley,Brian Tyler,2003.0,Thriller,2.5013985739914912,False,False,14,,,,,,,,4.465908118654584,5.087596335232384,444.0487885775556
7000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",253,london england,Live and Let Die,30.465138,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}, {""name"": ""Danjaq"", ""id"": 10761}]",1973-07-05,161777836.0,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Released,Roger Moore is James Bond.,6.4,533.0,Roger Moore,Guy Hamilton,1973.0,Adventure,3.4488802027947996,False,False,16,,,,,1.0,,,4.804021044733257,6.280395838960195,314.87047434033747
7000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",17908,mississippi,My Dog Skip,5.675535,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""Warner Bros."", ""id"": 6194}]",2000-01-14,51751835.0,95.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Every family needs an optimist.,6.5,69.0,Frankie Muniz,William Ross,2000.0,Comedy,1.8984493508872227,False,False,11,,,,,,1.0,,4.564348191467836,4.248495242049359,314.87047434033747
23000000.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",8390,lovesickness,"Definitely, Maybe",29.173266,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Ringerike Erste Filmproduktion"", ""id"": 49123}]",2008-02-08,55447968.0,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Three relationships. Three disasters. One last chance.,6.7,620.0,Ryan Reynolds,Bobby Cohen,2008.0,Comedy,3.4069563005436985,False,False,17,,1.0,,,,,,4.727387818712341,6.431331081933479,444.0487885775556
6600000.0,"[{""id"": 35, ""name"": ""Comedy""}]",57119,african american,Jumping the Broom,4.492455,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Stage 6 Films"", ""id"": 11341}, {""name"": ""Sony Pictures Worldwide Acquisitions (SPWA)"", ""id"": 14577}, {""name"": ""TDJ Enterprises / New Dimensions Entertainment"", ""id"": 71959}, {""name"": ""Our Stories Films"", ""id"": 71960}]",2011-05-06,37710610.0,112.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Sometimes the only way to get past family drama... is to jump right over it.,6.0,56.0,Paula Patton,Tracey Edmonds,2011.0,Comedy,1.703375332252624,False,False,17,,,,,,1.0,,4.727387818712341,4.04305126783455,309.5522606966482
7000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",3291,telecaster,"Good Night, and Good Luck.",17.717681,"[{""name"": ""2929 Productions"", ""id"": 846}, {""name"": ""Participant Productions"", ""id"": 2030}, {""name"": ""Warner Independent Pictures (WIP)"", ""id"": 11509}, {""name"": ""Davis Films"", ""id"": 14175}, {""name"": ""Section Eight Productions"", ""id"": 14315}, {""name"": ""Redbus Pictures"", ""id"": 20451}, {""name"": ""Tohokushinsha"", ""id"": 51850}]",2005-09-16,54600000.0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They took on the Government with nothing but the truth.,6.8,273.0,David Strathairn,George Clooney,2005.0,Drama,2.9294685851707793,False,False,26,,1.0,,,,,,4.543294782270004,5.6131281063880705,314.87047434033747
